date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:38:06	29183/29183	---MCZ	200	added ('OK')	text/css	etag:W/%2266a9e814-7219%22	https://cdn-lddoh.nitrocdn.com/mzwcbgWUUJeAuIQYlKRVpwFNsnSUSBWn/assets/static/optimized/rev-3f44323/wisdmlabs.com/externalFontFace/nitro-min-noimport-1709dc9a3a06d022c532d3c6d968d902-stylesheet.css	C:/My%20Web%20Sites/Nexa-wordpress/cdn-lddoh.nitrocdn.com/mzwcbgWUUJeAuIQYlKRVpwFNsnSUSBWn/assets/static/optimized/rev-3f44323/wisdmlabs.com/externalFontFace/nitro-min-noimport-1709dc9a3a06d022c532d3c6d968d902-stylesheet.css	(from https://wisdmlabs.com/wordpress-website-development/)
11:38:08	166920/166920	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2007%20Aug%202024%2006:08:08%20GMT	https://wisdmlabs.com/wordpress-website-development/POST	C:/My%20Web%20Sites/Nexa-wordpress/wisdmlabs.com/wordpress-website-development/POST	(from https://wisdmlabs.com/wordpress-website-development/)
11:38:08	87553/87553	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266a9e815-15687%22	https://cdn-lddoh.nitrocdn.com/mzwcbgWUUJeAuIQYlKRVpwFNsnSUSBWn/assets/static/optimized/rev-3f44323/wisdmlabs.com/wp-includes/js/jquery/nitro-min-f43b551b749a36845288913120943cc6.jquery.min.js	C:/My%20Web%20Sites/Nexa-wordpress/cdn-lddoh.nitrocdn.com/mzwcbgWUUJeAuIQYlKRVpwFNsnSUSBWn/assets/static/optimized/rev-3f44323/wisdmlabs.com/wp-includes/js/jquery/nitro-min-f43b551b749a36845288913120943cc6.jquery.min.js	(from https://wisdmlabs.com/wordpress-website-development/)
11:38:09	13577/13577	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266a9e815-3597%22	https://cdn-lddoh.nitrocdn.com/mzwcbgWUUJeAuIQYlKRVpwFNsnSUSBWn/assets/static/optimized/rev-3f44323/wisdmlabs.com/wp-includes/js/jquery/nitro-min-558973c0fd98109493258c8470e94016.jquery-migrate.min.js	C:/My%20Web%20Sites/Nexa-wordpress/cdn-lddoh.nitrocdn.com/mzwcbgWUUJeAuIQYlKRVpwFNsnSUSBWn/assets/static/optimized/rev-3f44323/wisdmlabs.com/wp-includes/js/jquery/nitro-min-558973c0fd98109493258c8470e94016.jquery-migrate.min.js	(from https://wisdmlabs.com/wordpress-website-development/)
11:38:09	180/180	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266a9e815-15e%22	https://cdn-lddoh.nitrocdn.com/mzwcbgWUUJeAuIQYlKRVpwFNsnSUSBWn/assets/static/optimized/rev-3f44323/wisdmlabs.com/wp-content/plugins/ga4-ecommerce-funnel-tracking/public/js/nitro-min-8a5471f88ca9c58e18cea05ebc9fe21a.functions.js	C:/My%20Web%20Sites/Nexa-wordpress/cdn-lddoh.nitrocdn.com/mzwcbgWUUJeAuIQYlKRVpwFNsnSUSBWn/assets/static/optimized/rev-3f44323/wisdmlabs.com/wp-content/plugins/ga4-ecommerce-funnel-tracking/public/js/nitro-min-8a5471f88ca9c58e18cea05ebc9fe2	(from https://wisdmlabs.com/wordpress-website-development/)
11:38:09	5027/5027	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266a9e815-144d%22	https://cdn-lddoh.nitrocdn.com/mzwcbgWUUJeAuIQYlKRVpwFNsnSUSBWn/assets/static/optimized/rev-3f44323/wisdmlabs.com/wp-content/plugins/wdm-course-review/includes/assets/js/nitro-min-84fc16ae949f8c970a4e3a9f63535c23.jquery.popup.js	C:/My%20Web%20Sites/Nexa-wordpress/cdn-lddoh.nitrocdn.com/mzwcbgWUUJeAuIQYlKRVpwFNsnSUSBWn/assets/static/optimized/rev-3f44323/wisdmlabs.com/wp-content/plugins/wdm-course-review/includes/assets/js/nitro-min-84fc16ae949f8c970a4e3a9f63535c23	(from https://wisdmlabs.com/wordpress-website-development/)
11:38:09	4953/4953	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266a9e815-1403%22	https://cdn-lddoh.nitrocdn.com/mzwcbgWUUJeAuIQYlKRVpwFNsnSUSBWn/assets/static/optimized/rev-3f44323/wisdmlabs.com/wp-content/plugins/wdm-course-review/includes/assets/js/nitro-min-84fc16ae949f8c970a4e3a9f63535c23.jquery.modal.js	C:/My%20Web%20Sites/Nexa-wordpress/cdn-lddoh.nitrocdn.com/mzwcbgWUUJeAuIQYlKRVpwFNsnSUSBWn/assets/static/optimized/rev-3f44323/wisdmlabs.com/wp-content/plugins/wdm-course-review/includes/assets/js/nitro-min-84fc16ae949f8c970a4e3a9f63535c23-2	(from https://wisdmlabs.com/wordpress-website-development/)
11:38:09	89501/89501	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266a9e815-15e1a%22	https://cdn-lddoh.nitrocdn.com/mzwcbgWUUJeAuIQYlKRVpwFNsnSUSBWn/assets/static/optimized/rev-3f44323/code.jquery.com/nitro-min-jquery-3.6.0.min.js	C:/My%20Web%20Sites/Nexa-wordpress/cdn-lddoh.nitrocdn.com/mzwcbgWUUJeAuIQYlKRVpwFNsnSUSBWn/assets/static/optimized/rev-3f44323/code.jquery.com/nitro-min-jquery-3.6.0.min.js	(from https://wisdmlabs.com/wordpress-website-development/)
11:38:09	94348/94348	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266a9ed8e-17105%22	https://cdn-lddoh.nitrocdn.com/mzwcbgWUUJeAuIQYlKRVpwFNsnSUSBWn/assets/static/optimized/rev-3f44323/code.jquery.com/nitro-min-jquery-3.6.0.js	C:/My%20Web%20Sites/Nexa-wordpress/cdn-lddoh.nitrocdn.com/mzwcbgWUUJeAuIQYlKRVpwFNsnSUSBWn/assets/static/optimized/rev-3f44323/code.jquery.com/nitro-min-jquery-3.6.0.js	(from https://wisdmlabs.com/wordpress-website-development/)
11:38:10	3349/3349	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266a9e815-da7%22	https://cdn-lddoh.nitrocdn.com/mzwcbgWUUJeAuIQYlKRVpwFNsnSUSBWn/assets/static/optimized/rev-3f44323/wisdmlabs.com/wp-content/plugins/honeypot/includes/js/nitro-min-202bdf6d3ea1f4014a0ffd1b0dab2161.wpa.js	C:/My%20Web%20Sites/Nexa-wordpress/cdn-lddoh.nitrocdn.com/mzwcbgWUUJeAuIQYlKRVpwFNsnSUSBWn/assets/static/optimized/rev-3f44323/wisdmlabs.com/wp-content/plugins/honeypot/includes/js/nitro-min-202bdf6d3ea1f4014a0ffd1b0dab2161.wpa.js	(from https://wisdmlabs.com/wordpress-website-development/)
11:38:10	2146/2146	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266a9e815-911%22	https://cdn-lddoh.nitrocdn.com/mzwcbgWUUJeAuIQYlKRVpwFNsnSUSBWn/assets/static/optimized/rev-3f44323/wisdmlabs.com/wp-content/plugins/ga4-ecommerce-funnel-tracking/public/js/nitro-min-8a5471f88ca9c58e18cea05ebc9fe21a.ga4_form_event.js	C:/My%20Web%20Sites/Nexa-wordpress/cdn-lddoh.nitrocdn.com/mzwcbgWUUJeAuIQYlKRVpwFNsnSUSBWn/assets/static/optimized/rev-3f44323/wisdmlabs.com/wp-content/plugins/ga4-ecommerce-funnel-tracking/public/js/nitro-min-8a5471f88ca9c58e18cea05ebc9fe2-2	(from https://wisdmlabs.com/wordpress-website-development/)
11:38:10	15055/15055	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266a9e815-3b7a%22	https://cdn-lddoh.nitrocdn.com/mzwcbgWUUJeAuIQYlKRVpwFNsnSUSBWn/assets/static/optimized/rev-3f44323/wisdmlabs.com/wp-content/plugins/elementor/assets/lib/font-awesome/js/nitro-min-34a7bda437a8425fc70cf94c6ba4eca9.v4-shims.min.js	C:/My%20Web%20Sites/Nexa-wordpress/cdn-lddoh.nitrocdn.com/mzwcbgWUUJeAuIQYlKRVpwFNsnSUSBWn/assets/static/optimized/rev-3f44323/wisdmlabs.com/wp-content/plugins/elementor/assets/lib/font-awesome/js/nitro-min-34a7bda437a8425fc70cf94c6ba4eca9	(from https://wisdmlabs.com/wordpress-website-development/)
11:38:10	904/904	---MC-	200	added ('OK')	text/javascript	date:Wed,%2007%20Aug%202024%2006:08:10%20GMT	https://www.google.com/recaptcha/api.js?render=6LeXZ60UAAAAANdNkqrdn0kos0b_HGSGWbXJdFYy&ver=3.0	C:/My%20Web%20Sites/Nexa-wordpress/www.google.com/recaptcha/apicf29.js	(from https://wisdmlabs.com/wordpress-website-development/)
11:38:10	115127/115127	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266a9e815-1c248%22	https://cdn-lddoh.nitrocdn.com/mzwcbgWUUJeAuIQYlKRVpwFNsnSUSBWn/assets/static/optimized/rev-3f44323/wisdmlabs.com/wp-includes/js/dist/vendor/nitro-min-2c7cef87d91a8c32817cef0915f9141b.wp-polyfill.min.js	C:/My%20Web%20Sites/Nexa-wordpress/cdn-lddoh.nitrocdn.com/mzwcbgWUUJeAuIQYlKRVpwFNsnSUSBWn/assets/static/optimized/rev-3f44323/wisdmlabs.com/wp-includes/js/dist/vendor/nitro-min-2c7cef87d91a8c32817cef0915f9141b.wp-polyfill.min.js	(from https://wisdmlabs.com/wordpress-website-development/)
11:38:11	5520/5520	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266a9e6de-1615%22	https://cdn-lddoh.nitrocdn.com/mzwcbgWUUJeAuIQYlKRVpwFNsnSUSBWn/assets/static/optimized/rev-3f44323/wisdmlabs.com/wp-includes/js/nitro-min-bb9380835a1e1ed6a189fce7cbb36d11.imagesloaded.min.js	C:/My%20Web%20Sites/Nexa-wordpress/cdn-lddoh.nitrocdn.com/mzwcbgWUUJeAuIQYlKRVpwFNsnSUSBWn/assets/static/optimized/rev-3f44323/wisdmlabs.com/wp-includes/js/nitro-min-bb9380835a1e1ed6a189fce7cbb36d11.imagesloaded.min.js	(from https://wisdmlabs.com/wordpress-website-development/)
11:38:11	12246/12246	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266a9e815-308c%22	https://cdn-lddoh.nitrocdn.com/mzwcbgWUUJeAuIQYlKRVpwFNsnSUSBWn/assets/static/optimized/rev-3f44323/wisdmlabs.com/wp-content/plugins/wdm-course-review/includes/star-rating-lib/js/nitro-min-001e721d7105a026d2e5b2c6f942f7a4.star-rating.min.js	C:/My%20Web%20Sites/Nexa-wordpress/cdn-lddoh.nitrocdn.com/mzwcbgWUUJeAuIQYlKRVpwFNsnSUSBWn/assets/static/optimized/rev-3f44323/wisdmlabs.com/wp-content/plugins/wdm-course-review/includes/star-rating-lib/js/nitro-min-001e721d7105a026d2e5b2c6	(from https://wisdmlabs.com/wordpress-website-development/)
11:38:11	4627/4627	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266a9e815-12a5%22	https://cdn-lddoh.nitrocdn.com/mzwcbgWUUJeAuIQYlKRVpwFNsnSUSBWn/assets/static/optimized/rev-3f44323/wisdmlabs.com/wp-includes/js/dist/nitro-min-2ebd25f3981adcd89e647172a1634381.hooks.min.js	C:/My%20Web%20Sites/Nexa-wordpress/cdn-lddoh.nitrocdn.com/mzwcbgWUUJeAuIQYlKRVpwFNsnSUSBWn/assets/static/optimized/rev-3f44323/wisdmlabs.com/wp-includes/js/dist/nitro-min-2ebd25f3981adcd89e647172a1634381.hooks.min.js	(from https://wisdmlabs.com/wordpress-website-development/)
11:38:11	9445/9445	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266a9e815-2576%22	https://cdn-lddoh.nitrocdn.com/mzwcbgWUUJeAuIQYlKRVpwFNsnSUSBWn/assets/static/optimized/rev-3f44323/wisdmlabs.com/wp-includes/js/dist/nitro-min-f92fe2242090a4dd3a1e008a3309488c.i18n.min.js	C:/My%20Web%20Sites/Nexa-wordpress/cdn-lddoh.nitrocdn.com/mzwcbgWUUJeAuIQYlKRVpwFNsnSUSBWn/assets/static/optimized/rev-3f44323/wisdmlabs.com/wp-includes/js/dist/nitro-min-f92fe2242090a4dd3a1e008a3309488c.i18n.min.js	(from https://wisdmlabs.com/wordpress-website-development/)
11:38:11	21438/21438	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266a9e815-5446%22	https://cdn-lddoh.nitrocdn.com/mzwcbgWUUJeAuIQYlKRVpwFNsnSUSBWn/assets/static/optimized/rev-3f44323/wisdmlabs.com/wp-includes/js/jquery/ui/nitro-min-3f14e9ae88f0336c658774ab6b2e8d39.core.min.js	C:/My%20Web%20Sites/Nexa-wordpress/cdn-lddoh.nitrocdn.com/mzwcbgWUUJeAuIQYlKRVpwFNsnSUSBWn/assets/static/optimized/rev-3f44323/wisdmlabs.com/wp-includes/js/jquery/ui/nitro-min-3f14e9ae88f0336c658774ab6b2e8d39.core.min.js	(from https://wisdmlabs.com/wordpress-website-development/)
11:38:11	51636/51636	---MCZ	200	added ('OK')	text/css	etag:W/%2266a9e815-c9ce%22	https://cdn-lddoh.nitrocdn.com/mzwcbgWUUJeAuIQYlKRVpwFNsnSUSBWn/assets/static/optimized/rev-3f44323/wisdmlabs.com/combinedCss/nitro-min-noimport-70b9d2e3d8bc0873b605e7e9f41416e4-stylesheet.css	C:/My%20Web%20Sites/Nexa-wordpress/cdn-lddoh.nitrocdn.com/mzwcbgWUUJeAuIQYlKRVpwFNsnSUSBWn/assets/static/optimized/rev-3f44323/wisdmlabs.com/combinedCss/nitro-min-noimport-70b9d2e3d8bc0873b605e7e9f41416e4-stylesheet.css	(from https://wisdmlabs.com/wordpress-website-development/)
11:38:12	378/378	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266a9e815-22a%22	https://cdn-lddoh.nitrocdn.com/mzwcbgWUUJeAuIQYlKRVpwFNsnSUSBWn/assets/static/optimized/rev-3f44323/wisdmlabs.com/wp-content/plugins/wdm-course-review/includes/star-rating-lib/js/nitro-min-001e721d7105a026d2e5b2c6f942f7a4.theme.min.js	C:/My%20Web%20Sites/Nexa-wordpress/cdn-lddoh.nitrocdn.com/mzwcbgWUUJeAuIQYlKRVpwFNsnSUSBWn/assets/static/optimized/rev-3f44323/wisdmlabs.com/wp-content/plugins/wdm-course-review/includes/star-rating-lib/js/nitro-min-001e721d7105a026d2e5b2c6-2	(from https://wisdmlabs.com/wordpress-website-development/)
11:38:12	11117/11117	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266a9e815-2c0a%22	https://cdn-lddoh.nitrocdn.com/mzwcbgWUUJeAuIQYlKRVpwFNsnSUSBWn/assets/static/optimized/rev-3f44323/wisdmlabs.com/wp-content/plugins/contact-form-7/includes/swv/js/nitro-min-38d6af99674cf3cf18bd85fd1634f6f2.index.js	C:/My%20Web%20Sites/Nexa-wordpress/cdn-lddoh.nitrocdn.com/mzwcbgWUUJeAuIQYlKRVpwFNsnSUSBWn/assets/static/optimized/rev-3f44323/wisdmlabs.com/wp-content/plugins/contact-form-7/includes/swv/js/nitro-min-38d6af99674cf3cf18bd85fd1634f6f2.index	(from https://wisdmlabs.com/wordpress-website-development/)
11:38:12	686964/686964	---MCZ	200	added ('OK')	text/css	etag:W/%2266a9ff8f-a7b8e%22	https://cdn-lddoh.nitrocdn.com/mzwcbgWUUJeAuIQYlKRVpwFNsnSUSBWn/assets/static/optimized/rev-3f44323/wisdmlabs.com/combinedCss/nitro-min-noimport-9277c4e2c8351e4d36db3a60a3e8c24b-stylesheet.css	C:/My%20Web%20Sites/Nexa-wordpress/cdn-lddoh.nitrocdn.com/mzwcbgWUUJeAuIQYlKRVpwFNsnSUSBWn/assets/static/optimized/rev-3f44323/wisdmlabs.com/combinedCss/nitro-min-noimport-9277c4e2c8351e4d36db3a60a3e8c24b-stylesheet.css	(from https://wisdmlabs.com/wordpress-website-development/)
